customerID,churn_probability,predicted_future_12_month_revenue,revenue_at_risk,priority_rank,retention_segment,recommended_action
8075-GXIUB,0.1107,234.0,25.9,6133,Low Priority,No immediate intervention
1038-ZAGBI,0.1107,233.8,25.88,6134,Low Priority,No immediate intervention
4163-HFTUK,0.1107,233.72,25.87,6135,Low Priority,No immediate intervention
6348-SNFUS,0.0323,800.9,25.87,6136,Low Priority,No immediate intervention
4697-LUPSU,0.1107,233.7,25.87,6137,Low Priority,No immediate intervention
8610-ZIKJJ,0.1107,233.72,25.87,6138,Low Priority,No immediate intervention
1345-ZUKID,0.1107,233.7,25.87,6139,Low Priority,No immediate intervention
2466-FCCPT,0.1107,233.62,25.86,6140,Low Priority,No immediate intervention
2314-TNDJQ,0.0323,800.55,25.86,6141,Low Priority,No immediate intervention
4992-LTJNE,0.0323,800.42,25.85,6142,Low Priority,No immediate intervention
4311-QTTAI,0.1107,233.54,25.85,6143,Low Priority,No immediate intervention
1429-UYJSV,0.1107,233.4,25.84,6144,Low Priority,No immediate intervention
7609-NRNCA,0.1107,233.31,25.83,6145,Low Priority,No immediate intervention
0428-AXXLJ,0.1107,233.24,25.82,6146,Low Priority,No immediate intervention
3131-NWVFJ,0.1107,233.28,25.82,6147,Low Priority,No immediate intervention
6051-PTVNS,0.1107,233.05,25.8,6148,Low Priority,No immediate intervention
2788-CJQAQ,0.1107,233.06,25.8,6149,Low Priority,No immediate intervention
6260-XLACS,0.1107,232.94,25.79,6150,Low Priority,No immediate intervention
9766-HGEDE,0.1107,232.92,25.78,6151,Low Priority,No immediate intervention
2923-ARZLG,0.1107,232.78,25.77,6152,Low Priority,No immediate intervention
3985-HOYPM,0.1107,232.75,25.77,6153,Low Priority,No immediate intervention
2667-WYLWJ,0.1107,232.83,25.77,6154,Low Priority,No immediate intervention
4854-SSLTN,0.0323,797.89,25.77,6155,Low Priority,No immediate intervention
3178-CIFOT,0.1107,232.71,25.76,6156,Low Priority,No immediate intervention
6202-JVYEU,0.1107,232.53,25.74,6157,Low Priority,No immediate intervention
7353-YOWFP,0.1107,232.21,25.71,6158,Low Priority,No immediate intervention
2650-GYRYL,0.1107,232.22,25.71,6159,Low Priority,No immediate intervention
5562-BETPV,0.1107,232.06,25.69,6160,Low Priority,No immediate intervention
1064-FBXNK,0.1107,231.94,25.68,6161,Low Priority,No immediate intervention
8752-IMQOS,0.1107,232.02,25.68,6162,Low Priority,No immediate intervention
0956-SYCWG,0.1107,231.86,25.67,6163,Low Priority,No immediate intervention
1680-VDCWW,0.1107,231.89,25.67,6164,Low Priority,No immediate intervention
2673-ZALNP,0.1107,231.69,25.65,6165,Low Priority,No immediate intervention
4464-JCOLN,0.1107,231.74,25.65,6166,Low Priority,No immediate intervention
9451-WLYRI,0.1107,231.6,25.64,6167,Low Priority,No immediate intervention
3653-NCRDJ,0.1107,231.65,25.64,6168,Low Priority,No immediate intervention
5602-BVFMK,0.1107,231.58,25.64,6169,Low Priority,No immediate intervention
9347-AERRL,0.1107,231.38,25.61,6170,Low Priority,No immediate intervention
3523-BRGUW,0.1107,231.19,25.59,6171,Low Priority,No immediate intervention
3423-HHXAO,0.1107,231.15,25.59,6172,Low Priority,No immediate intervention
3572-UUHRS,0.1107,231.05,25.58,6173,Low Priority,No immediate intervention
7649-PHJVR,0.1107,230.92,25.56,6174,Low Priority,No immediate intervention
8076-FEZKJ,0.1107,230.89,25.56,6175,Low Priority,No immediate intervention
1179-INLAT,0.1107,230.71,25.54,6176,Low Priority,No immediate intervention
0895-LNKRC,0.1107,230.7,25.54,6177,Low Priority,No immediate intervention
4393-OBCRR,0.1107,230.72,25.54,6178,Low Priority,No immediate intervention
7688-AWMDX,0.0323,790.49,25.53,6179,Low Priority,No immediate intervention
4530-NDRKU,0.1107,230.43,25.51,6180,Low Priority,No immediate intervention
6598-RFFVI,0.1107,230.39,25.5,6181,Low Priority,No immediate intervention
7762-ONLJY,0.1107,230.16,25.48,6182,Low Priority,No immediate intervention
9732-OUYRN,0.1107,230.17,25.48,6183,Low Priority,No immediate intervention
9531-NSBMR,0.1107,230.14,25.48,6184,Low Priority,No immediate intervention
2320-TZRRH,0.1107,230.01,25.46,6185,Low Priority,No immediate intervention
4291-YZODP,0.1107,229.78,25.44,6186,Low Priority,No immediate intervention
6837-BJYDQ,0.1107,229.33,25.39,6187,Low Priority,No immediate intervention
4318-RAJVY,0.1107,229.3,25.38,6188,Low Priority,No immediate intervention
1015-JPFYW,0.1107,229.22,25.37,6189,Low Priority,No immediate intervention
1226-JZNKR,0.1107,229.2,25.37,6190,Low Priority,No immediate intervention
5173-ZXXXL,0.1107,228.96,25.35,6191,Low Priority,No immediate intervention
3146-JTQHR,0.1107,228.88,25.34,6192,Low Priority,No immediate intervention
6016-NXBNJ,0.1107,228.93,25.34,6193,Low Priority,No immediate intervention
2550-QHZGP,0.1107,228.7,25.32,6194,Low Priority,No immediate intervention
5619-XZZKR,0.1107,228.59,25.3,6195,Low Priority,No immediate intervention
5914-GXMDA,0.1107,228.3,25.27,6196,Low Priority,No immediate intervention
1915-OAKWD,0.1107,227.8,25.22,6197,Low Priority,No immediate intervention
7311-MQJCH,0.1107,227.72,25.21,6198,Low Priority,No immediate intervention
6177-PEVRA,0.0323,779.98,25.19,6199,Low Priority,No immediate intervention
1821-BUCWY,0.0323,779.47,25.18,6200,Low Priority,No immediate intervention
7369-TRPFD,0.1107,227.16,25.15,6201,Low Priority,No immediate intervention
4425-OWHWB,0.1107,227.01,25.13,6202,Low Priority,No immediate intervention
8873-TMKGR,0.1107,227.05,25.13,6203,Low Priority,No immediate intervention
1371-DWPAZ,0.0323,777.37,25.11,6204,Low Priority,No immediate intervention
5961-VUSRV,0.1107,226.55,25.08,6205,Low Priority,No immediate intervention
6164-HAQTX,0.0323,774.89,25.03,6206,Low Priority,No immediate intervention
6508-NJYRO,0.1107,225.72,24.99,6207,Low Priority,No immediate intervention
5067-WJEUN,0.0323,773.6,24.99,6208,Low Priority,No immediate intervention
2862-JVEOY,0.1107,225.75,24.99,6209,Low Priority,No immediate intervention
6823-SIDFQ,0.1107,225.63,24.98,6210,Low Priority,No immediate intervention
1439-LCGVL,0.1107,225.65,24.98,6211,Low Priority,No immediate intervention
4815-TUMEQ,0.1107,225.36,24.95,6212,Low Priority,No immediate intervention
2967-MXRAV,0.1107,225.03,24.91,6213,Low Priority,No immediate intervention
8819-WFGGJ,0.0323,771.02,24.9,6214,Low Priority,No immediate intervention
1998-VHJHK,0.1107,224.53,24.86,6215,Low Priority,No immediate intervention
0661-KQHNK,0.1107,224.18,24.82,6216,Low Priority,No immediate intervention
3057-VJJQE,0.0323,766.68,24.76,6217,Low Priority,No immediate intervention
9617-UDPEU,0.1107,223.67,24.76,6218,Low Priority,No immediate intervention
0307-BCOPK,0.1107,223.53,24.74,6219,Low Priority,No immediate intervention
1716-LSAMB,0.0323,765.06,24.71,6220,Low Priority,No immediate intervention
8208-EUMTE,0.0323,763.89,24.67,6221,Low Priority,No immediate intervention
5110-CHOPY,0.0323,762.5,24.63,6222,Low Priority,No immediate intervention
9498-FIMXL,0.1107,222.44,24.62,6223,Low Priority,No immediate intervention
5010-IPEAQ,0.0323,762.03,24.61,6224,Low Priority,No immediate intervention
6434-TTGJP,0.0323,756.45,24.43,6225,Low Priority,No immediate intervention
6064-ZATLR,0.0323,755.97,24.42,6226,Low Priority,No immediate intervention
0739-UUAJR,0.0323,753.18,24.33,6227,Low Priority,No immediate intervention
4472-LVYGI,0.0323,751.67,24.28,6228,Low Priority,No immediate intervention
9867-XOBQA,0.0323,750.76,24.25,6229,Low Priority,No immediate intervention
5583-EJXRD,0.0323,750.01,24.23,6230,Low Priority,No immediate intervention
7284-ZZLOH,0.0323,748.68,24.18,6231,Low Priority,No immediate intervention
6867-ACCZI,0.0323,743.68,24.02,6232,Low Priority,No immediate intervention
2773-MADBQ,0.0323,740.48,23.92,6233,Low Priority,No immediate intervention
3813-DHBBB,0.0323,718.14,23.2,6234,Low Priority,No immediate intervention
5135-RDDQL,0.0323,713.6,23.05,6235,Low Priority,No immediate intervention
7599-NTMDP,0.0323,705.12,22.78,6236,Low Priority,No immediate intervention
5397-NSKQG,0.0323,697.97,22.54,6237,Low Priority,No immediate intervention
4312-GVYNH,0.0323,693.35,22.4,6238,Low Priority,No immediate intervention
4872-JCVCA,0.0323,692.36,22.36,6239,Low Priority,No immediate intervention
0848-SOMKO,0.0323,691.17,22.32,6240,Low Priority,No immediate intervention
2192-CKRLV,0.0323,686.93,22.19,6241,Low Priority,No immediate intervention
1814-WFGVS,0.0323,686.77,22.18,6242,Low Priority,No immediate intervention
5227-JSCFE,0.0323,681.09,22.0,6243,Low Priority,No immediate intervention
0617-AQNWT,0.0323,677.29,21.88,6244,Low Priority,No immediate intervention
8780-YRMTT,0.0323,672.24,21.71,6245,Low Priority,No immediate intervention
2253-KPMNB,0.0323,662.16,21.39,6246,Low Priority,No immediate intervention
9928-BZVLZ,0.0323,660.8,21.34,6247,Low Priority,No immediate intervention
7605-BDWDC,0.0323,659.69,21.31,6248,Low Priority,No immediate intervention
7021-XSNYE,0.0323,655.27,21.17,6249,Low Priority,No immediate intervention
5656-MJEFC,0.0323,652.97,21.09,6250,Low Priority,No immediate intervention
9885-MFVSU,0.0323,650.79,21.02,6251,Low Priority,No immediate intervention
4676-WLUHT,0.0323,634.13,20.48,6252,Low Priority,No immediate intervention
9286-BHDQG,0.0323,626.95,20.25,6253,Low Priority,No immediate intervention
0019-GFNTW,0.0323,625.88,20.22,6254,Low Priority,No immediate intervention
0017-DINOC,0.0323,624.88,20.18,6255,Low Priority,No immediate intervention
0562-KBDVM,0.0323,616.16,19.9,6256,Low Priority,No immediate intervention
7274-CGTOD,0.0323,611.77,19.76,6257,Low Priority,No immediate intervention
2580-ASVVY,0.0323,609.18,19.68,6258,Low Priority,No immediate intervention
9610-WCESF,0.0323,608.87,19.67,6259,Low Priority,No immediate intervention
0567-XRHCU,0.0323,604.54,19.53,6260,Low Priority,No immediate intervention
0895-UADGO,0.0323,586.24,18.94,6261,Low Priority,No immediate intervention
4837-PZTIC,0.0323,575.05,18.57,6262,Low Priority,No immediate intervention
0526-SXDJP,0.0323,571.68,18.47,6263,Low Priority,No immediate intervention
3908-MKIMJ,0.0323,569.39,18.39,6264,Low Priority,No immediate intervention
8242-PDSGJ,0.0323,568.14,18.35,6265,Low Priority,No immediate intervention
9674-EHPPG,0.0323,567.64,18.33,6266,Low Priority,No immediate intervention
8882-TLVRW,0.0323,563.48,18.2,6267,Low Priority,No immediate intervention
0343-QLUZP,0.0323,562.61,18.17,6268,Low Priority,No immediate intervention
5472-CVMDX,0.0323,562.34,18.16,6269,Low Priority,No immediate intervention
7665-NKLAV,0.0323,560.58,18.11,6270,Low Priority,No immediate intervention
1116-FRYVH,0.0323,557.87,18.02,6271,Low Priority,No immediate intervention
7963-SHNDT,0.0323,555.36,17.94,6272,Low Priority,No immediate intervention
3891-NLXJB,0.0323,551.23,17.8,6273,Low Priority,No immediate intervention
8046-DNVTL,0.0323,541.31,17.48,6274,Low Priority,No immediate intervention
7321-ZNSLA,0.0323,537.05,17.35,6275,Low Priority,No immediate intervention
0056-EPFBG,0.0323,536.77,17.34,6276,Low Priority,No immediate intervention
3511-BFTJW,0.0323,534.77,17.27,6277,Low Priority,No immediate intervention
4940-KHCWD,0.0323,529.69,17.11,6278,Low Priority,No immediate intervention
9796-MVYXX,0.0323,526.66,17.01,6279,Low Priority,No immediate intervention
2335-GSODA,0.0323,525.25,16.97,6280,Low Priority,No immediate intervention
6119-SPUDB,0.0323,524.87,16.95,6281,Low Priority,No immediate intervention
7492-TAFJD,0.0323,518.02,16.73,6282,Low Priority,No immediate intervention
3884-UEBXB,0.0323,511.38,16.52,6283,Low Priority,No immediate intervention
8069-RHUXK,0.0323,510.31,16.48,6284,Low Priority,No immediate intervention
6122-EFVKN,0.0323,505.96,16.34,6285,Low Priority,No immediate intervention
9236-NDUCW,0.0323,498.85,16.11,6286,Low Priority,No immediate intervention
0191-EQUUH,0.0323,494.74,15.98,6287,Low Priority,No immediate intervention
3298-QEICA,0.0323,454.47,14.68,6288,Low Priority,No immediate intervention
7340-KEFQE,0.0323,452.78,14.62,6289,Low Priority,No immediate intervention
9560-BBZXK,0.0323,400.09,12.92,6290,Low Priority,No immediate intervention
5982-XMDEX,0.0323,343.96,11.11,6291,Low Priority,No immediate intervention
4625-XMOYM,0.0323,342.45,11.06,6292,Low Priority,No immediate intervention
8234-GSZYK,0.0323,341.49,11.03,6293,Low Priority,No immediate intervention
1240-HCBOH,0.0323,340.84,11.01,6294,Low Priority,No immediate intervention
7096-ZNBZI,0.0323,340.0,10.98,6295,Low Priority,No immediate intervention
6651-RLGGM,0.0323,339.25,10.96,6296,Low Priority,No immediate intervention
0323-XWWTN,0.0323,339.22,10.96,6297,Low Priority,No immediate intervention
9953-ZMKSM,0.0323,336.4,10.87,6298,Low Priority,No immediate intervention
8946-BFWSG,0.0323,335.37,10.83,6299,Low Priority,No immediate intervention
4950-HKQTE,0.0323,335.29,10.83,6300,Low Priority,No immediate intervention
7225-IILWY,0.0323,334.53,10.81,6301,Low Priority,No immediate intervention
9365-CSLBQ,0.0323,334.53,10.81,6302,Low Priority,No immediate intervention
2097-YVPKN,0.0323,334.79,10.81,6303,Low Priority,No immediate intervention
5939-SXWHM,0.0323,334.07,10.79,6304,Low Priority,No immediate intervention
3521-HTQTV,0.0323,334.09,10.79,6305,Low Priority,No immediate intervention
7480-SPLEF,0.0323,334.1,10.79,6306,Low Priority,No immediate intervention
9838-BFCQT,0.0323,333.64,10.78,6307,Low Priority,No immediate intervention
6917-FIJHC,0.0323,333.89,10.78,6308,Low Priority,No immediate intervention
1705-GUHPV,0.0323,332.04,10.72,6309,Low Priority,No immediate intervention
7799-LGRDP,0.0323,331.54,10.71,6310,Low Priority,No immediate intervention
9717-IOAAF,0.0323,331.37,10.7,6311,Low Priority,No immediate intervention
1767-CJKBA,0.0323,331.3,10.7,6312,Low Priority,No immediate intervention
8774-GSBUN,0.0323,330.72,10.68,6313,Low Priority,No immediate intervention
8207-VVMYB,0.0323,330.62,10.68,6314,Low Priority,No immediate intervention
4312-KFRXN,0.0323,330.24,10.67,6315,Low Priority,No immediate intervention
5115-SQAAU,0.0323,330.27,10.67,6316,Low Priority,No immediate intervention
6199-IPCAO,0.0323,330.21,10.67,6317,Low Priority,No immediate intervention
3118-UHVVQ,0.0323,329.8,10.65,6318,Low Priority,No immediate intervention
3873-WOSBC,0.0323,329.66,10.65,6319,Low Priority,No immediate intervention
2050-ONYDQ,0.0323,329.37,10.64,6320,Low Priority,No immediate intervention
2509-TFPJU,0.0323,329.34,10.64,6321,Low Priority,No immediate intervention
8441-SHIPE,0.0323,329.16,10.63,6322,Low Priority,No immediate intervention
4213-HKBJO,0.0323,329.13,10.63,6323,Low Priority,No immediate intervention
4335-BSMJS,0.0323,328.8,10.62,6324,Low Priority,No immediate intervention
2452-MRMZF,0.0323,328.5,10.61,6325,Low Priority,No immediate intervention
5322-ZSMZY,0.0323,328.15,10.6,6326,Low Priority,No immediate intervention
8780-IHCRN,0.0323,327.85,10.59,6327,Low Priority,No immediate intervention
5854-KSRBJ,0.0323,327.71,10.59,6328,Low Priority,No immediate intervention
1080-BWSYE,0.0323,328.0,10.59,6329,Low Priority,No immediate intervention
6484-LATFU,0.0323,327.76,10.59,6330,Low Priority,No immediate intervention
8807-OPMBM,0.0323,327.63,10.58,6331,Low Priority,No immediate intervention
4231-LZUYM,0.0323,327.2,10.57,6332,Low Priority,No immediate intervention
3913-RDSJZ,0.0323,327.15,10.57,6333,Low Priority,No immediate intervention
3768-VHXQO,0.0323,326.9,10.56,6334,Low Priority,No immediate intervention
9108-EQPNQ,0.0323,326.92,10.56,6335,Low Priority,No immediate intervention
3027-YNWZU,0.0323,326.98,10.56,6336,Low Priority,No immediate intervention
3810-PJUHR,0.0323,326.61,10.55,6337,Low Priority,No immediate intervention
3696-DFHHB,0.0323,326.26,10.54,6338,Low Priority,No immediate intervention
7684-XSZIY,0.0323,325.98,10.53,6339,Low Priority,No immediate intervention
7554-NEWDD,0.0323,326.03,10.53,6340,Low Priority,No immediate intervention
7996-MHXLW,0.0323,326.1,10.53,6341,Low Priority,No immediate intervention
4707-MAXGU,0.0323,326.08,10.53,6342,Low Priority,No immediate intervention
6285-FTQBF,0.0323,325.66,10.52,6343,Low Priority,No immediate intervention
9337-SRRNI,0.0323,325.7,10.52,6344,Low Priority,No immediate intervention
2169-RRLFW,0.0323,325.33,10.51,6345,Low Priority,No immediate intervention
5598-IKHQQ,0.0323,325.41,10.51,6346,Low Priority,No immediate intervention
7980-MHFLQ,0.0323,325.42,10.51,6347,Low Priority,No immediate intervention
0795-XCCTE,0.0323,325.0,10.5,6348,Low Priority,No immediate intervention
5699-BNCAS,0.0323,325.11,10.5,6349,Low Priority,No immediate intervention
4176-RELJR,0.0323,325.18,10.5,6350,Low Priority,No immediate intervention
4367-NUYAO,0.0323,324.9,10.49,6351,Low Priority,No immediate intervention
2143-LJULT,0.0323,324.77,10.49,6352,Low Priority,No immediate intervention
9574-BOSMD,0.0323,324.69,10.49,6353,Low Priority,No immediate intervention
1299-AURJA,0.0323,324.84,10.49,6354,Low Priority,No immediate intervention
4458-KVRBJ,0.0323,324.5,10.48,6355,Low Priority,No immediate intervention
8532-UEFWH,0.0323,324.49,10.48,6356,Low Priority,No immediate intervention
0603-TPMIB,0.0323,324.61,10.48,6357,Low Priority,No immediate intervention
6370-ZVHDV,0.0323,324.44,10.48,6358,Low Priority,No immediate intervention
3967-VQOGC,0.0323,324.52,10.48,6359,Low Priority,No immediate intervention
1982-FEBTD,0.0323,324.39,10.48,6360,Low Priority,No immediate intervention
9087-EYCPR,0.0323,324.52,10.48,6361,Low Priority,No immediate intervention
2961-VNFKL,0.0323,324.09,10.47,6362,Low Priority,No immediate intervention
1926-QUZNN,0.0323,324.21,10.47,6363,Low Priority,No immediate intervention
2799-TSLAG,0.0323,324.09,10.47,6364,Low Priority,No immediate intervention
5075-JSDKI,0.0323,324.07,10.47,6365,Low Priority,No immediate intervention
7008-LZVOZ,0.0323,323.7,10.46,6366,Low Priority,No immediate intervention
1619-YWUBB,0.0323,323.84,10.46,6367,Low Priority,No immediate intervention
6976-BWGLQ,0.0323,323.82,10.46,6368,Low Priority,No immediate intervention
9397-TZSHA,0.0323,323.7,10.46,6369,Low Priority,No immediate intervention
6485-QXWWE,0.0323,323.56,10.45,6370,Low Priority,No immediate intervention
1073-XXCZD,0.0323,323.54,10.45,6371,Low Priority,No immediate intervention
4534-WGCIR,0.0323,323.42,10.45,6372,Low Priority,No immediate intervention
2072-ZVJJX,0.0323,323.52,10.45,6373,Low Priority,No immediate intervention
8735-SDUFN,0.0323,323.37,10.44,6374,Low Priority,No immediate intervention
3261-CQXOL,0.0323,323.33,10.44,6375,Low Priority,No immediate intervention
4521-WFJAI,0.0323,323.09,10.44,6376,Low Priority,No immediate intervention
5884-FBCTL,0.0323,323.22,10.44,6377,Low Priority,No immediate intervention
